handle,title,message_text_sample,localities_detected,tehran_quote,herat_quote,sulaymaniyah_quote,erbil_quote,baghdad_quote,iraq_quote,dubai_quote,istanbul_quote,hamburg_quote,berlin_quote,germany_quote,london_quote,frankfurt_quote,inferred_unit,normalized_irr_values,buy_quote,sell_quote,midpoint,freshness_indicator,parseability_score,quote_density_score,source_type,timestamp_iso,locality_name,normalized_rate_irr,quote_basis,quote_currency_guess
fardaei_tehran,قیمت لحظه ای دلار تهران,"دلار نـقدی تهران 💵 164,300 معامله شد ☑️",Tehran,1643000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1643000.0}",,,,fresh,65,0,unknown,2026-04-28T13:07:10+00:00,Tehran,1643000.0,single_value,USD
fardaei_tehran,قیمت لحظه ای دلار تهران,"دلار نـقدی تهران 💵 164,500 معامله شد ☑️",Tehran,1645000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1645000.0}",,,,fresh,65,0,unknown,2026-04-28T13:12:09+00:00,Tehran,1645000.0,single_value,USD
fardaei_tehran,قیمت لحظه ای دلار تهران,"دلار فردایی تهران 165,500 مـعامله شد ✅️",Tehran,1655000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1655000.0}",,,,fresh,65,0,unknown,2026-04-28T14:22:09+00:00,Tehran,1655000.0,single_value,USD
fardaei_tehran,قیمت لحظه ای دلار تهران,"دلار فردایی تهران 166,000 مـعامله شد ✅️",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,65,0,unknown,2026-04-28T14:27:08+00:00,Tehran,1660000.0,single_value,USD
hiemarat,اطلاع رسانی نرخ درهم امارات و طلا دبی، نقره و تتر,"درهم در بازار ایران: 45,080 تومان 🇮🇷 تغییرات: 1,240 تومان به‌روزرسانی: 2026-04-28 14:57",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1655563.0}",,,,fresh,65,100,regional_market_channel,2026-04-28T11:00:48+00:00,Iran,1655563.0,single_value,AED
hiemarat,اطلاع رسانی نرخ درهم امارات و طلا دبی، نقره و تتر,"درهم در بازار ایران: 45,220 تومان 🇮🇷 تغییرات: 1,380 تومان به‌روزرسانی: 2026-04-28 15:12",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1660704.5}",,,,fresh,65,100,regional_market_channel,2026-04-28T11:15:49+00:00,Iran,1660704.5,single_value,AED
hiemarat,اطلاع رسانی نرخ درهم امارات و طلا دبی، نقره و تتر,"درهم در بازار ایران: 45,360 تومان 🇮🇷 تغییرات: 1,520 تومان به‌روزرسانی: 2026-04-28 15:32",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1665846.0}",,,,fresh,65,100,regional_market_channel,2026-04-28T11:35:51+00:00,Iran,1665846.0,single_value,AED
hiemarat,اطلاع رسانی نرخ درهم امارات و طلا دبی، نقره و تتر,"درهم در بازار ایران: 45,490 تومان 🇮🇷 تغییرات: 1,650 تومان به‌روزرسانی: 2026-04-28 17:12",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1670620.25}",,,,fresh,65,100,regional_market_channel,2026-04-28T13:15:57+00:00,Iran,1670620.25,single_value,AED
hiemarat,اطلاع رسانی نرخ درهم امارات و طلا دبی، نقره و تتر,"درهم در بازار ایران: 45,770 تومان 🇮🇷 تغییرات: 1,930 تومان به‌روزرسانی: 2026-04-28 18:37",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1680903.25}",,,,fresh,65,100,regional_market_channel,2026-04-28T14:40:02+00:00,Iran,1680903.25,single_value,AED
hiemarat,اطلاع رسانی نرخ درهم امارات و طلا دبی، نقره و تتر,"درهم در بازار ایران: 45,630 تومان 🇮🇷 تغییرات: 1,790 تومان به‌روزرسانی: 2026-04-28 19:27",Iran,,,,,,,,,,,,,,toman,"{""Iran"": 1675761.75}",,,,fresh,65,100,regional_market_channel,2026-04-28T15:30:06+00:00,Iran,1675761.75,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Dubai,2081940.25,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,,,,,,,,rial,"{""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Iraq,2081940.25,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Turkey,2081940.25,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25, ""UK"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,UK,2081940.25,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Dubai,2081940.25,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,,,,,,,,rial,"{""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Iraq,2081940.25,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Turkey,2081940.25,single_value,AED
nerkh_uk,نرخ ارز Nerkh_Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25, ""UK"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,UK,2081940.25,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Dubai,2081940.25,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,,,,,,,,rial,"{""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Iraq,2081940.25,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Turkey,2081940.25,single_value,AED
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25, ""UK"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,UK,2081940.25,single_value,AED
sarafionline7groupuk,Nerkh Sarafi Online 7 Group Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:12:28+00:00,Dubai,2081940.25,single_value,AED
sarafionline7groupuk,Nerkh Sarafi Online 7 Group Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,,,,,,,,rial,"{""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:12:28+00:00,Iraq,2081940.25,single_value,AED
sarafionline7groupuk,Nerkh Sarafi Online 7 Group Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:12:28+00:00,Turkey,2081940.25,single_value,AED
sarafionline7groupuk,Nerkh Sarafi Online 7 Group Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25, ""UK"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:12:28+00:00,UK,2081940.25,single_value,AED
sarafionlineuk,Sarafi Online 7 Seven Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Dubai,2081940.25,single_value,AED
sarafionlineuk,Sarafi Online 7 Seven Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,,,,,,,,rial,"{""Iraq"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Iraq,2081940.25,single_value,AED
sarafionlineuk,Sarafi Online 7 Seven Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,Turkey,2081940.25,single_value,AED
sarafionlineuk,Sarafi Online 7 Seven Uk,". ⭕️ قیمت ارزهای آزاد | دوشنبه 7 اردیبهشت 1405 - 12:36 🇺🇸 دلار : 1,566,900 ریال 🇪🇺 یورو : 1,842,500 ریال 🇬🇧 پوند انگلیس : 2,125,300 ریال 🇦🇪 درهم امارات : 427,090 ریال 🇹🇷 لیر ترکیه : 34,800 ریال 🇨🇭 فرانک سوئیس : 2,002,100 ریال 🇩🇰 کرون دانمار...",Dubai|Iraq|Turkey|UK,,,,,,2081940.25,2081940.25,,,,,,,rial,"{""Dubai"": 2081940.25, ""Iraq"": 2081940.25, ""Turkey"": 2081940.25, ""UK"": 2081940.25}",,,,recent,65,100,regional_fx_board,2026-04-27T09:15:57+00:00,UK,2081940.25,single_value,AED
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 165,500 خــرید 🔵",Tehran,1655000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1655000.0}",,,,fresh,65,0,unknown,2026-04-28T14:20:00+00:00,Tehran,1655000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار نـــقـدی تهران 💵 165,000 خــرید 🔵",Tehran,1650000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1650000.0}",,,,fresh,65,0,unknown,2026-04-28T14:22:50+00:00,Tehran,1650000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران 166,000 مـعامله شد ✅️",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,65,0,unknown,2026-04-28T14:23:55+00:00,Tehran,1660000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,000 خــرید 🔵",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,65,0,unknown,2026-04-28T14:23:56+00:00,Tehran,1660000.0,single_value,USD
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,"21/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 186,000 ‎خريد حساب ۵،۰۰۰: 184,000 ‎ خريد آنلاین ۲،۰۰۰ 182,000 ‎خر يد پوند نقدی: 180,000 ——— ‎فروش پوند نقدی:198,000 ‎فروش حساب عادی:200,000 ‎ فروش حساب فوری 205,000 ‎فروش حساب رسمی:210,000...",London,,,,,,,,,,,,1860000.00,,toman,"{""London"": 1860000.0}",,180000,,old,64,100,regional_fx_board,2026-04-21T09:16:20+00:00,London,1860000.0,single_value,GBP
nerkh_uk,نرخ ارز Nerkh_Uk,"21/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 186,000 ‎خريد حساب ۵،۰۰۰: 184,000 ‎ خريد آنلاین ۲،۰۰۰ 182,000 ‎خر يد پوند نقدی: 180,000 ——— ‎فروش پوند نقدی:198,000 ‎فروش حساب عادی:200,000 ‎ فروش حساب فوری 205,000 ‎فروش حساب رسمی:210,000...",London,,,,,,,,,,,,1860000.00,,toman,"{""London"": 1860000.0}",,180000,,old,64,100,regional_fx_board,2026-04-21T09:16:20+00:00,London,1860000.0,single_value,GBP
nerkhsarafionline,Nerkh Sarafi Online نرخ صرافي,"21/05/2026 ‌‏ ‎نرخ پوند امروز لندن ‎خريد حساب رسمی: 186,000 ‎خريد حساب ۵،۰۰۰: 184,000 ‎ خريد آنلاین ۲،۰۰۰ 182,000 ‎خر يد پوند نقدی: 180,000 ——— ‎فروش پوند نقدی:198,000 ‎فروش حساب عادی:200,000 ‎ فروش حساب فوری 205,000 ‎فروش حساب رسمی:210,000...",London,,,,,,,,,,,,1860000.00,,toman,"{""London"": 1860000.0}",,180000,,old,64,100,regional_fx_board,2026-04-21T09:16:20+00:00,London,1860000.0,single_value,GBP
poshtkhati_dollar,مظنه پشت خطی دلار,"دلار سليمانيه فردایی 💲 : 🔵 157,200 خریـــدار 🔴 157,500 فروشنده",Afghanistan,,,,,,,,,,,,,,toman,"{""Afghanistan"": 1575000.0}",,157500,,recent,64,100,regional_fx_board,2026-04-27T09:05:23+00:00,Afghanistan,1575000.0,sell,USD
poshtkhati_dollar,مظنه پشت خطی دلار,"دلار تـهران نــقدی 🩸 : 🔵 161, 2 00 خریـــدار 🔴 161,500 فروشنده",Afghanistan,,,,,,,,,,,,,,toman,"{""Afghanistan"": 1615000.0}",,161500,,fresh,64,100,regional_fx_board,2026-04-28T08:17:47+00:00,Afghanistan,1615000.0,sell,USD
poshtkhati_dollar,مظنه پشت خطی دلار,"تتر نــقدی (USDT) 🪙 : 🔵 160, 5 00 خریـــدار 🔴 160,700 فروشنده",Afghanistan,,,,,,,,,,,,,,toman,"{""Afghanistan"": 1607000.0}",,160700,,fresh,64,100,regional_fx_board,2026-04-28T08:18:45+00:00,Afghanistan,1607000.0,sell,USD
herat_tomen,هرات تومن دالر,"هرات فردایی ⏳ 165,500 فروش 🔴",Herat,,1655000.00,,,,,,,,,,,,toman,"{""Herat"": 1655000.0}",,165500,,fresh,63,20,aggregator,2026-04-28T16:13:11+00:00,Herat,1655000.0,single_value,USD
